LOCAL 2024-02-12 15:35:44 INFO  Worker:18 - Worker started
LOCAL 2024-02-12 15:37:33 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:33 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R229D11Q705WJH::Perfect::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:33 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:33 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:33 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:33 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::RTZXY5K58OTS3::Aren't as fresh as expected.  Gummi bears are always delicious.  Kids aren't very picky though so kept them anyway.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:33 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:33 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:33 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:34 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R3IPZJF4Z7OHKF::Love these.  Handful a night and keeps my tummy happy!  Always receive them fresh!::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:34 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:34 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:34 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:34 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2AULTY7GVDVP0::Customers who bought the gummy bears also purchased the 3 pack of lysol wipes. When toilet paper isn't enough go lysol.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:34 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:35 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:35 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:35 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2YVSHU4J58L3A::Haribo makes the best gummi bears available!::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:35 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:35 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:35 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:35 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2OJAJRDONJ956::These are delicious and very chewy. It is a good snack. Worth the price since its almost double the gummy worms for half the price. The only problem is they run out fast. X)::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:36 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:36 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:36 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:36 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R1266STJW192AU::My sister was the hit of the hospital staff. I truly think she got better care because of the gummis.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:36 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:36 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:36 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:36 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R3IPZJF4Z7OHKF::Love these.  Handful a night and keeps my tummy happy!  Always receive them fresh!::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:37 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:37 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:37 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:37 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2UX54V1DRPOH1::Gummi bears are awesome.  This is a lot of Gummi Bears.  And they're awesome.And they contain no pork gelatin!::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:37 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:37 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:37 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:37 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2OJAJRDONJ956::These are delicious and very chewy. It is a good snack. Worth the price since its almost double the gummy worms for half the price. The only problem is they run out fast. X)::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:38 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:38 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:38 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:38 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R3APFHFY3OCT2F::Love Haribo Gummi, it taste better than the one I can get from Costco even though the price from Costco is less.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:38 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:39 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:39 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:39 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R17W2EKR19FDC1::great candy::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:39 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:39 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:39 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:39 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R5X3IGR682CFK::Personally, when I'm eating snacks or am in constant need of a small bite, due to my high metabolism, I don't like to eat chips, Doritos, half- sandwiches, or cookies, but rather fruit snacks, jello/pudding, yogurt, fruit(s), chex mix/trail mix, or these Gummie Bears.  I haven't had Gummi Bears for awhile now, so I thought 'why not try a bulk size bag full' that can last about 3-5 weeks for me. I bought these and as soon as they arrived, a corner of the bag was opened and handful of gummi bears were consumed. I realized that this was a quality buy and it was going to happen again some time soon. The delivery was quick and I'm satisfied with the taste of them, which brings me back to my early 2000s when I was in grade school eating these & the last times I ate Haribo Gummi bears. From a general view, give them a try, especially if you have an Amazon Prime membership. You will be satisfied with them.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:40 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:40 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:40 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:40 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2GYD3QAS9GIU4::Used these for vodka soaked gummies.  Came out lovely - just do not refrigerate.  Have done with champagne as well!Wish I saw this huge bag sooner - great price!  Will buy again just to have a secret stash of gummies at home and work :)::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:40 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:41 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:41 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:41 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2CC6E5DL952U6::I loved it way too much in about 5 sittings. It was a long week, what can I say?::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:41 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:41 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:41 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:41 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R248WNDI9KORMN::I love Gummi Bears. If you are a Gummi Bear lover then this is the order for you.This is a lot of Gummi bears::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:42 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:42 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:42 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:42 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R30I9X1GIK2UAJ::Decent flavor, though not the best I've ever had. At least they don't cause the problems that the sugarless ones cause!::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:42 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:42 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:42 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:42 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R3DPJ1Z51D8F97::Great sugar free!::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:43 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:43 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:43 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:43 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R29FH56TPJ9DV7::What can you say, their Harbor Gimme bears::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:43 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:43 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:43 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:43 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R3OZIWII588595::These are not sugar free despite being the first result for sugar free disappointed but they are still good gummy bears::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:44 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:44 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:44 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:44 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R5YV6JHKBGA0G::yummy but a bit different tasting then the small bags i get at my local grocery store. all in all still a good buy. :)::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:44 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:45 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:45 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:45 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R1DZKWS33WWLWK::Yummy! Yummy! Yummy!::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:45 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:46 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:46 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:46 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R27G76ZPUBZAYU::GREAT, LOVE THESE AND THIS IS A GREAT PRICE FOR THE BULK!::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:46 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:46 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:46 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:46 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2RF78R3BRL33K::Arrived within two days and were fresh!::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:46 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:47 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:47 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:47 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::RZ0RLDVJBNXG0::best gummies::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:47 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:47 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:47 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:48 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::RI9CMCQKXE0OD::I like gummi bears,but not theses. Some of them tasted awful! Some were hard!!!!!!!!! I wont buy them again.I would have thought they would have been softer. My grandchildren even had trouble chewing them. I will however buy the gummi peaches. Hopefully they wont be hard!::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:48 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:48 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:48 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:48 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2IMP0Y4PYSN4H::According to Amazon, "Customers who bought this item also bought a 90-pack of Charmin extra soft toilet tissue".::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:49 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:49 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:49 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:49 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R1ZQT8HRYPPAL1::Tastes great!::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:49 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:49 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:49 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:49 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R1E0B4BSATMDLF::Its gummy bears. 5 lbs of gummy awesomeness, who doesn't want that.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:50 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:50 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:50 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:50 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::RXY6J59YCD4Y9::I Got This For My Girlfriend On Valentine's Day, she loved it so much. I think I'm going to order another one.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:50 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:50 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:50 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:50 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R1X01FR3HZGMMQ::*These are not the atomic diarrhea bears* I have to put that out there first! Unless you are insanely sensitive to candy, these should not have that kind of affect on you. These gummi especially are tasty but rather hard in texture, I kind of knead them between my fingers to soften them up a bit, they are scrumptious that way! I had to physically make these hard for me to reach, so as to not over dose on them! Delicious.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:51 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:51 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:51 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:51 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R1BF5GUVE02107::Well in taste this a 5 star candy but I gave two star because it's almost all yellow (lemon) I really dislike the yellow.  The 4 other flavored are awesome but I hardly got any of those. I almost gave it 1 star but that would of been wrong because they are good gummies::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:51 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:51 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:51 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:52 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R19UZIIX87DUSA::Good price for some delicious treats.Haribo makes chewier candy and it is great.Good for snaking.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:52 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:52 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:52 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:52 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R3CCJUR9ZFW1D1::Really tasty !::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:52 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:52 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:52 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:53 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2NDFHW34UATFJ::Love gummy bears?? Well heres five pounds of them!! Just as good as the small bags!::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:53 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:53 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:53 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:53 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R6QUYS14N548B::Still awesome though!  Can't go wrong::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:53 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:53 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:53 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:54 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2WNE7SOM1LQUD::They were just fine. Ordering a big bag like this they actually cost less then buying the $1.00 bags at Walmart.::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:54 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:54 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:54 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:54 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R30I9X1GIK2UAJ::Decent flavor, though not the best I've ever had. At least they don't cause the problems that the sugarless ones cause!::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:54 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:54 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:54 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:55 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R324EUIJM66K3P::DELICIOUS but I ate the entire bag in one sitting....... I regretted my decision...... They were delicious though!::entityRecognition for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:55 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:55 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:55 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:55 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R148ODUBECNMP6::GONE!!!::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:55 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:55 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
LOCAL 2024-02-12 15:37:55 INFO  Worker:30 - Polling tasks from managerToWorkerQueue
LOCAL 2024-02-12 15:37:56 INFO  Worker:60 - Received task: aa96c5c9c8a6a59c::0::R2Q4VX34VKZ5OM::As expected.::sentimentAnalysis for localAppId aa96c5c9c8a6a59c for inputIndex 0
LOCAL 2024-02-12 15:37:56 INFO  SQSHandler:76 - Sent message to https://sqs.us-east-1.amazonaws.com/767398090493/workerToManagerQueue
LOCAL 2024-02-12 15:37:56 INFO  SQSHandler:116 - Deleted message from https://sqs.us-east-1.amazonaws.com/767398090493/managerToWorkerQueue
